tid,slope,roughness,bed_level_x,aspect,bed_level_y,change,change_norm,predicted_target_norm,predicted_target
35897,1.5485,0.0013,6.7617,177.503,6.7363,-0.02540000000000031,-0.5644663116303793,0.1443232,0.032946076
35898,6.9286,0.0081,6.9593,201.103,6.9185,-0.04079999999999995,-0.7515458733559975,-0.4177842,-0.013325436
35899,2.5077,0.0019,6.7544,36.1607,6.7638,0.009399999999999409,-0.14171509422443018,0.12643045,0.031473182
35900,2.7881,0.0023,6.7147,55.9366,6.7251,0.010400000000000631,-0.12956707073573853,0.10022934,0.029316362
35901,2.1645,0.0018,6.6861,116.842,6.6689,-0.017199999999999882,-0.46485251902322433,0.11697081,0.030694485
35902,2.2798,0.003,6.7577,187.853,6.7381,-0.019599999999999618,-0.49400777539604546,-0.07900302,0.014562327
35903,11.0231,0.011,7.2427,235.833,7.2073,-0.0354000000000001,-0.6859465465171447,-0.69445175,-0.03610013
35904,5.7979,0.0063,6.8513,199.208,6.8313,-0.020000000000000462,-0.4988669847915264,-0.28937364,-0.0027549434
35905,1.8362,0.0023,7.2062,10.3141,7.2124,0.006199999999999761,-0.18058876938819166,0.09511782,0.028895592
35906,1.9763,0.002,7.1116,9.5387,7.1118,0.00019999999999953388,-0.2534769103202552,0.11543684,0.030568212
35907,3.1599,0.0029,6.9428,13.3246,6.9417,-0.001100000000000101,-0.2692693408555306,0.027745217,0.02334962
35908,3.1054,0.0026,6.8156,18.6141,6.8598,0.04420000000000002,0.28103612318152976,0.05653204,0.025719292
35909,1.4144,0.0015,7.2226,350.491,7.2166,-0.006000000000000227,-0.3287946559500484,0.1334076,0.03204753
35910,2.4515,0.0023,7.11,9.7765,7.0963,-0.013700000000000045,-0.42233443681285754,0.075393915,0.027271962
35911,2.3897,0.0021,6.932,15.2595,6.9249,-0.007100000000000328,-0.34215748178759414,0.1026748,0.029517667
35912,2.3458,0.0019,6.8267,12.1628,6.8663,0.03960000000000008,0.22515521513361725,0.12333673,0.031218516
35913,1.9276,0.0019,6.7466,17.2454,6.76,0.013399999999999856,-0.09312300026971755,0.14555857,0.03304777
35914,2.6864,0.0021,6.6146,60.6759,6.6519,0.03730000000000011,0.197214761109661,0.12668487,0.031494126
35915,1.5503,0.0017,6.6627,175.719,6.6483,-0.01440000000000019,-0.4308380532549331,0.07361196,0.027125275
35916,2.5087,0.002,6.8907,195.485,6.882,-0.008700000000000152,-0.3615943193694749,-0.050878726,0.016877461
35917,5.3873,0.0067,7.0645,205.902,7.0406,-0.023899999999999366,-0.5462442763973526,-0.31866652,-0.0051662736
35918,3.3401,0.0037,7.4745,38.7188,7.6519,0.17740000000000045,1.8991528518732843,-0.052224576,0.016766673
35919,1.8065,0.0022,7.3125,28.3765,7.3093,-0.0031999999999996476,-0.2947801901817464,0.10279098,0.029527232
35920,1.9563,0.0024,7.1731,23.557,7.1682,-0.0049000000000001265,-0.31543183011250275,0.088189885,0.028325299
35921,5.3274,0.0051,6.925,35.0078,6.9379,0.012900000000000134,-0.0991970120140526,-0.1382077,0.009688721
35922,1.885,0.0022,7.2343,30.5878,7.2356,0.0012999999999996348,-0.2401140844827095,0.10359307,0.029593257
35923,2.2543,0.0034,7.0819,22.7255,7.0939,0.011999999999999567,-0.11013023315386859,0.014764652,0.022281086
35924,4.8166,0.0043,6.7442,32.1352,6.7868,0.04260000000000019,0.261599285599649,-0.06914963,0.015373439
35925,1.3499,0.001,6.6506,8.752,6.6746,0.02400000000000002,0.0356460487102585,0.33879495,0.048954587
35926,0.978,0.0009,6.6326,42.5866,6.6765,0.04389999999999983,0.2773917161349244,0.41170955,0.054956768
35927,1.4067,0.0013,6.6261,18.9308,6.6564,0.03029999999999955,0.1121785966889166,0.29422343,0.045285553
35928,7.6119,0.007,6.4866,226.709,6.5478,0.06119999999999948,0.4875525224890288,-0.2630672,-0.0005894508
35929,4.8456,0.0053,6.8081,203.357,6.7926,-0.015499999999999403,-0.44420087909246797,-0.23264287,0.0019150153
35930,4.1521,0.0039,6.7142,234.515,6.7087,-0.005499999999999616,-0.3227206442057026,-0.13059872,0.010315076
35931,2.5513,0.0024,6.8039,191.012,6.812,0.008100000000000662,-0.1575075247596948,-0.062429674,0.01592661
35932,3.029,0.0036,6.9024,195.239,6.9254,0.022999999999999687,0.023498025221577644,-0.12769347,0.010554231
35933,1.6396,0.0023,7.3619,30.6804,7.4216,0.05969999999999942,0.4693304872560129,0.10646179,0.029829405
35934,3.3714,0.0038,7.427,32.0351,7.5996,0.1726000000000001,1.8408423391276312,-0.057047084,0.016369695
35935,1.8012,0.0021,7.2719,31.4026,7.278,0.006099999999999994,-0.1818035717370565,0.117387965,0.030728824
35936,1.8826,0.0022,7.1485,28.4493,7.162,0.013499999999999623,-0.09190819792085271,0.107705876,0.029931815
35937,4.6382,0.0044,6.9592,29.9762,6.9954,0.03620000000000001,0.1838519352721153,-0.08700572,0.013903562
35938,1.8618,0.0024,6.6611,17.1393,6.7305,0.0693999999999999,0.5871663150961838,0.117472544,0.030735787
35939,1.1954,0.0009,6.6503,336.348,6.6792,0.028900000000000148,0.09517136380477634,0.28233933,0.04430728
35940,0.9198,0.0008,6.6342,17.1073,6.6846,0.05039999999999978,0.356353868811323,0.41889596,0.055548336
35941,1.6376,0.0019,6.6036,146.866,6.6224,0.018799999999999706,-0.027523673430864683,0.08429071,0.028004328
35942,3.5808,0.0036,7.5244,28.611,7.6999,0.17550000000000043,1.8760716072447983,-0.05965884,0.0161547
35943,1.9914,0.0024,7.3357,27.5877,7.332,-0.0037000000000002586,-0.3008542019260922,0.07916525,0.02758241
35944,1.8848,0.0025,7.1903,22.4592,7.1834,-0.006899999999999906,-0.3397278770898537,0.082842216,0.02788509
35945,5.6658,0.0055,6.9145,35.8505,6.93,0.015499999999999403,-0.06761215094350179,-0.167302,0.0072937394
35946,1.5197,0.0018,6.6557,12.0027,6.698,0.042300000000000004,0.25795487855304366,0.18763578,0.036511477
35947,1.3528,0.0012,6.6608,300.158,6.6737,0.012900000000000134,-0.0991970120140526,0.198696,0.037421934
35948,2.8118,0.0024,6.6351,2.5667,6.6903,0.05519999999999925,0.4146643815569652,0.082313016,0.027841527
35949,1.5806,0.002,6.4486,292.775,6.5285,0.0799000000000003,0.7147205617272949,0.1297341,0.031745132
35950,1.177,0.001,6.6542,6.7753,6.6894,0.035199999999999676,0.17170391178343444,0.35699052,0.050452407
35951,2.2692,0.0022,6.5842,40.101,6.6382,0.05400000000000027,0.4000867533705655,0.12480067,0.031339023
35952,3.5269,0.0035,6.5091,226.365,6.5604,0.05129999999999946,0.36728708995112824,-0.07564716,0.014838575
35953,4.1641,0.0038,6.7472,209.9,6.7462,-0.001000000000000334,-0.2680545385066658,-0.14343204,0.009258665
35954,2.4561,0.0024,6.8764,190.409,6.8735,-0.0029000000000003467,-0.2911357831351518,-0.06072113,0.016067255
35955,6.3422,0.007,7.1708,201.586,7.1313,-0.039499999999999424,-0.7357534428207114,-0.35738534,-0.008353526
35956,2.4141,0.0032,7.3964,28.2949,7.4632,0.06679999999999975,0.5555814540256222,0.0028368086,0.021299211
35957,1.8712,0.0022,7.2495,29.1493,7.2414,-0.008100000000000662,-0.354305505276275,0.10299812,0.029544283
35958,2.8804,0.0038,7.1001,26.896,7.099,-0.001100000000000101,-0.2692693408555306,-0.02218251,0.019239673
35959,4.1884,0.0039,6.7387,28.7844,6.7749,0.03620000000000001,0.1838519352721153,-0.0321669,0.01841778
35960,1.1929,0.0008,6.6536,2.3821,6.6689,0.01529999999999987,-0.07004175564123148,0.3780883,0.052189134
35961,1.5139,0.002,6.6722,18.4698,6.7054,0.033199999999999896,0.1474078648060835,0.16202432,0.034403197
35962,1.2605,0.001,6.6528,43.6433,6.67,0.017199999999999882,-0.04696051101274542,0.36892796,0.051435072
35963,1.4673,0.0012,6.6556,11.4446,6.7001,0.044500000000000206,0.2846805302281351,0.294223,0.04528552
35964,3.02,0.0038,6.5137,73.1517,6.5644,0.05069999999999997,0.3599982758579283,0.03203614,0.02370284
35965,5.6956,0.0055,6.6329,224.784,6.6552,0.022299999999999542,0.014994408779502125,-0.21141545,0.0036624111
35966,2.5162,0.0021,6.8223,208.418,6.8125,-0.009800000000000253,-0.3749571452070206,-0.05646947,0.016417243
35967,3.6151,0.0041,6.9034,197.268,6.9017,-0.001700000000000479,-0.27655815494874125,-0.16022083,0.007876646
35968,1.6001,0.0019,6.6126,4.1587,6.6696,0.057000000000000384,0.43653082383659725,0.16262189,0.034452386
35969,1.9868,0.0021,6.4819,339.84,6.5727,0.09079999999999977,0.8471340177538655,0.15100205,0.033495866
35970,1.0922,0.0011,6.3943,345.226,6.5235,0.12919999999999998,1.313618119719057,0.31634605,0.047106642
35971,2.1137,0.0025,6.3444,202.51,6.4403,0.09589999999999943,0.9090889375461131,-0.010230541,0.020223534
35972,6.3118,0.0061,6.6364,216.693,6.6039,-0.03249999999999975,-0.6507172783999777,-0.252899,0.00024757348
35973,2.9861,0.0029,6.8386,194.656,6.8244,-0.014199999999999768,-0.42840844855719257,-0.09480046,0.013261915
35974,5.8932,0.0064,7.1149,199.738,7.0942,-0.02069999999999972,-0.5073706012335911,-0.31185448,-0.0046055205
35975,3.5105,0.0038,6.8771,197.284,6.8771,0.0,-0.2559065150179849,-0.14489076,0.009138586
35976,7.7517,0.0089,7.334,224.917,7.2878,-0.0461999999999998,-0.8171452001948505,-0.50477135,-0.020486036
35977,2.6323,0.0027,7.5296,34.9141,7.6927,0.16310000000000002,1.725436115985201,0.023206934,0.022976039
35978,1.8472,0.0023,7.3803,36.2514,7.3768,-0.0034999999999998366,-0.2984245972283517,0.09171812,0.028615737
35979,2.0413,0.003,7.2576,26.1877,7.2325,-0.025100000000000122,-0.560821904583774,0.038694933,0.024250979
35980,6.8166,0.0068,6.913,36.6073,6.9295,0.016499999999999737,-0.05546412745482093,-0.26608837,-0.00083814934
35981,1.8691,0.0023,7.2774,32.327,7.264,-0.013399999999999856,-0.4186900297662522,0.095330104,0.028913068
35982,3.8239,0.0046,7.1216,30.4883,7.109,-0.012599999999999945,-0.4089716109753118,-0.0899709,0.013659474
35983,3.9175,0.0041,6.7016,28.5246,6.7536,0.0519999999999996,0.3757907063932037,-0.034166843,0.018253148
35984,1.4377,0.0014,6.6319,337.753,6.6699,0.038000000000000256,0.20571837755173653,0.2191305,0.03910406
35985,2.4762,0.0025,6.5817,323.772,6.6366,0.05489999999999995,0.4110199745103707,0.06045395,0.026042135
35986,1.6129,0.0017,6.419,340.826,6.526,0.1070000000000002,1.043931998270435,0.21908575,0.039100375
35987,4.6288,0.0044,6.4464,217.118,6.5134,0.06700000000000017,0.5580110587233627,-0.12178187,0.011040862
35988,3.1549,0.0033,6.7848,203.11,6.7453,-0.039499999999999424,-0.7357534428207114,-0.118787974,0.011287313
35989,5.2587,0.005,6.62,220.834,6.6119,-0.008099999999999774,-0.3543055052762642,-0.18548593,0.005796876
35990,1.783,0.0019,6.8204,193.186,6.8103,-0.010100000000000442,-0.3786015522536259,0.009903699,0.021880943
35991,4.926,0.0054,7.0104,201.191,6.9813,-0.02909999999999968,-0.6094139985384758,-0.24395601,0.0009837411
35992,2.1872,0.0026,7.4242,29.6338,7.4881,0.06390000000000029,0.520352185908466,0.053046465,0.025432367
35993,5.6092,0.0053,6.6026,212.866,6.6095,0.006899999999999906,-0.17208515294611615,-0.2063394,0.004080262
35994,3.6976,0.0041,6.832,202.882,6.8424,0.010399999999999743,-0.12956707073574933,-0.16318919,0.0076322975
35995,9.0006,0.0101,7.2741,227.781,7.2334,-0.04070000000000018,-0.7503310710071327,-0.59756047,-0.028124241
35996,2.0736,0.002,7.6859,45.0248,7.8289,0.1429999999999998,1.4812608438627948,0.10416654,0.029640464
35997,2.2934,0.0025,7.5451,33.351,7.5518,0.006700000000000372,-0.17451475764384583,0.05009885,0.025189726
35998,1.5109,0.0021,7.4042,20.3448,7.3911,-0.013100000000000556,-0.41504562271965767,0.1368688,0.032332446
35999,2.3151,0.0025,7.5963,42.0408,7.6881,0.0918000000000001,0.8592820412425464,0.048276052,0.025039677
36000,1.8962,0.0022,7.4483,37.1052,7.4365,-0.011800000000000033,-0.39925319218437144,0.096459374,0.029006027
36001,2.1477,0.0041,7.3369,20.1213,7.3022,-0.03469999999999995,-0.6774429300750692,-0.040612772,0.017722532
36002,7.0249,0.0066,6.8372,34.6023,6.8742,0.03699999999999992,0.19357035406305564,-0.25511837,6.487779e-05
36003,2.5687,0.0027,6.5954,18.3654,6.622,0.02660000000000018,0.0672309097808201,0.079603106,0.027618453
36004,1.8442,0.0019,6.4118,21.3446,6.5335,0.1216999999999997,1.2225079435539776,0.17283097,0.03529278
36005,0.9935,0.001,6.3566,58.8443,6.4607,0.10409999999999986,1.008702730153268,0.38529676,0.05278252
36006,2.2507,0.002,6.3734,189.637,6.4511,0.0777000000000001,0.6879949100522036,0.0034218132,0.021347368
36007,1.1515,0.0009,6.3387,153.464,6.4373,0.09859999999999935,0.9418886009655395,0.2492049,0.04157972
36008,3.894,0.0038,6.4245,212.298,6.475,0.050499999999999545,0.35756867116018787,-0.089164495,0.013725856
36009,4.101,0.0042,6.7562,202.486,6.7491,-0.00709999999999944,-0.3421574817875834,-0.16804612,0.0072324853
36010,4.0136,0.0046,7.0088,199.333,6.9899,-0.01890000000000036,-0.4855041589539807,-0.19337179,0.005147729
36011,2.3872,0.0024,7.6186,47.3138,7.8266,0.20800000000000018,2.270882370626791,0.052277103,0.025369033
36012,2.1256,0.0025,7.4772,39.3422,7.5166,0.039400000000000546,0.22272561043588754,0.06209451,0.026177183
36013,1.5892,0.002,7.3535,33.0436,7.3312,-0.02230000000000043,-0.5268074388154826,0.15534033,0.033852983
36014,6.6817,0.0061,7.1628,31.1246,7.14,-0.022800000000000153,-0.5328814505598177,-0.24496947,0.0009003151
36015,2.4986,0.0041,6.6656,19.129,6.7078,0.04219999999999935,0.25674007620416806,-0.00085897744,0.020994982
36016,2.3577,0.0025,6.5142,21.0746,6.5708,0.05660000000000043,0.43167161444112706,0.10242677,0.02949725
36017,1.1891,0.0013,6.3848,5.5057,6.5291,0.14429999999999943,1.49705327439807,0.30950576,0.04654356
36018,10.0255,0.0096,7.4436,49.5963,7.3974,-0.0461999999999998,-0.8171452001948505,-0.5354654,-0.023012707
36019,4.431,0.0063,7.0561,58.9596,7.0828,0.026699999999999946,0.06844571212968494,-0.18521468,0.0058192043
36020,2.5156,0.0027,6.9511,68.0898,6.9732,0.02210000000000001,0.012564804081772428,0.071558505,0.02695624
36021,2.8169,0.0026,6.889,49.8693,6.9171,0.028099999999999348,0.08545294501382518,0.068400055,0.026696242
36022,2.0924,0.0016,6.7833,19.2106,6.8088,0.025500000000000078,0.053868083943274386,0.1654759,0.034687325
36023,1.2545,0.001,6.7692,288.757,6.8082,0.03900000000000059,0.21786640104041738,0.19633465,0.037227552
36024,0.8174,0.0007,6.7693,280.036,6.8023,0.032999999999999474,0.14497826010834303,0.24460845,0.04120135
36025,0.8137,0.0011,6.7649,261.689,6.7944,0.029500000000000526,0.10246017789798702,0.19029306,0.036730222
36030,2.0363,0.0013,7.7671,188.777,7.8168,0.04969999999999963,0.3478502523692475,0.18098302,0.035963837
36031,1.4328,0.0009,7.8031,174.278,7.7843,-0.018799999999999706,-0.4842893566051051,0.33515948,0.048655324
36032,0.8593,0.0009,7.8268,89.5216,7.7357,-0.09110000000000085,-1.3625914548364515,0.44336253,0.057562374
36033,2.39,0.0047,7.7982,59.3071,7.6787,-0.1194999999999995,-1.7075953219148563,-0.10171522,0.012692706
36034,6.8249,0.0073,7.2632,233.607,7.2486,-0.014600000000000612,-0.4332676579526735,-0.39584064,-0.0115190875
36035,3.5655,0.0051,7.519,234.737,7.5168,-0.002200000000000202,-0.2826321666930763,-0.2514907,0.00036349893
36036,3.9512,0.0041,7.7155,230.836,7.8074,0.09190000000000076,0.8604968435914221,-0.22028421,0.0029323548
36038,2.547,0.0045,6.9315,65.0658,6.946,0.014499999999999957,-0.07976017443217186,-0.02816455,0.018747244
36039,2.6372,0.0023,6.8556,70.8821,6.8958,0.04020000000000046,0.23244402922682791,0.09678432,0.029032776
36040,2.0569,0.0019,6.8338,68.7633,6.8689,0.03509999999999991,0.17048910943456957,0.16131245,0.034344595
36041,1.4987,0.0012,6.7897,66.7421,6.8086,0.01890000000000036,-0.02630887108198904,0.31257057,0.046795852
36042,0.753,0.0007,6.7808,107.916,6.8232,0.04239999999999977,0.25916968090190856,0.44174492,0.057429217
36043,0.7354,0.0006,6.7905,253.954,6.8233,0.03279999999999994,0.14254865541061335,0.26543188,0.042915493
36044,1.8024,0.0025,6.8037,248.543,6.8253,0.021600000000000286,0.006490792337437395,-0.039084718,0.017848318
36045,5.8512,0.006,6.9168,232.834,6.9281,0.011299999999999422,-0.11863384959594411,-0.28183532,-0.002134405
36046,1.1197,0.0012,6.6947,304.674,6.7541,0.05940000000000012,0.4656860802094184,0.21210645,0.038525853
36047,2.6647,0.0045,6.674,243.276,6.7168,0.04279999999999973,0.2640288902973787,-0.14378415,0.00922968
36048,8.7263,0.0087,6.9789,230.212,6.9806,0.0016999999999995907,-0.23525487508723933,-0.47062892,-0.017675502
36049,5.8173,0.0072,7.3701,230.257,7.355,-0.015099999999999447,-0.4393416696969978,-0.37794375,-0.010045851
36050,4.3036,0.0053,7.6114,230.273,7.6434,0.03200000000000003,0.13283023661967297,-0.27251166,-0.0013669003
36051,2.1446,0.003,7.8161,68.0703,7.7368,-0.07929999999999993,-1.219244777670054,0.013565615,0.022182385
36052,7.7065,0.0078,7.662,51.7851,7.5928,-0.06919999999999948,-1.096549740434413,-0.3952104,-0.011467205
36053,7.5194,0.0079,7.2312,49.5572,7.2347,0.0034999999999998366,-0.2133884328076181,-0.3640241,-0.008900015
36054,2.999,0.0043,6.9792,50.5436,7.0145,0.03530000000000033,0.17291871413231008,-0.036111206,0.018093092
36055,2.5925,0.0023,6.8154,33.0246,6.8665,0.05109999999999992,0.3648574852533985,0.09088376,0.028547054
36056,2.0902,0.0015,6.7494,43.1647,6.7861,0.03670000000000062,0.18992594701646112,0.20519872,0.037957225
36057,1.2079,0.0011,6.7573,96.4231,6.7896,0.03230000000000022,0.1364746436662783,0.34735107,0.04965891
36058,0.6916,0.0007,6.7466,337.259,6.7953,0.04870000000000019,0.33570222888057744,0.3192402,0.047344882
36065,1.671,0.0009,7.8228,330.646,7.7766,-0.0461999999999998,-0.8171452001948505,0.1009101,0.029372402
36066,1.4783,0.0012,7.8156,15.6906,7.7784,-0.037199999999999456,-0.7078129887967551,0.27225465,0.04347713
36067,3.6693,0.0049,6.7967,235.866,6.8306,0.03389999999999915,0.15591148124814824,-0.19503884,0.0050105006
36068,8.8162,0.0083,7.1481,231.127,7.1467,-0.00140000000000029,-0.27291374790213596,-0.4710666,-0.01771153
36069,3.3741,0.0057,7.4721,235.67,7.4645,-0.007600000000000051,-0.34823149353192917,-0.27243203,-0.0013603456
36070,3.9203,0.0044,7.6562,237.203,7.7259,0.0697000000000001,0.5908107221427891,-0.23492481,0.0017271712
36075,1.1293,0.0011,6.7421,18.856,6.7848,0.04269999999999996,0.26281408794851385,0.35833758,0.050563294
36076,1.4203,0.0013,6.688,4.2977,6.7403,0.05230000000000068,0.37943511343981984,0.273741,0.043599483
36077,2.0573,0.0017,6.5784,305.922,6.6581,0.07969999999999988,0.7122909570295545,0.13019475,0.03178305
36078,3.1148,0.0037,6.6424,231.148,6.6993,0.05689999999999973,0.43531602148772164,-0.10749088,0.012217266
36079,5.9369,0.0068,6.9097,223.56,6.9251,0.015399999999999636,-0.06882695329236664,-0.32667404,-0.0058254357
36080,6.6269,0.0072,7.3239,226.917,7.3031,-0.020800000000000374,-0.5085854035824667,-0.38858688,-0.010921972
36081,3.4971,0.0057,7.5915,214.794,7.5926,0.001100000000000101,-0.2425436891804392,-0.26340592,-0.0006173346
36082,5.0757,0.0048,7.8386,230.652,7.9318,0.0932000000000004,0.8762892741266974,-0.2717396,-0.0013033468
36083,2.708,0.0016,7.8038,212.326,7.8178,0.014000000000000234,-0.08583418617650689,0.0225977,0.022925887
36084,1.9875,0.0013,7.8105,125.339,7.8192,0.008700000000000152,-0.15021871066649492,0.2560438,0.042142686
36085,1.2897,0.0014,7.8068,61.0685,7.787,-0.01980000000000004,-0.4964373800937859,0.3132854,0.046854693
36086,2.8807,0.0047,7.7383,52.7425,7.7038,-0.03449999999999953,-0.6750133253773287,-0.11154699,0.011883375
36087,9.4626,0.0089,7.3771,43.7532,7.3666,-0.010500000000000398,-0.38346076164909604,-0.47900558,-0.01836505
36088,4.2947,0.0063,6.946,54.0188,6.9997,0.05370000000000008,0.39644234632396014,-0.1747876,0.006677541
36089,2.4399,0.0025,6.8332,66.9346,6.8836,0.050400000000000666,0.3563538688113338,0.09066413,0.028528975
36090,2.2968,0.0018,6.789,55.3804,6.8168,0.027800000000000047,0.08180853796723064,0.16297838,0.034481734
36099,2.0936,0.0013,7.7597,220.611,7.9083,0.14860000000000007,1.549289775399388,0.110697284,0.030178063
36100,0.8981,0.001,7.7957,127.96,7.8822,0.08650000000000002,0.7948975167525584,0.4134218,0.055097714
36101,1.2772,0.0018,7.7961,76.9677,7.8126,0.016499999999999737,-0.05546412745482093,0.2562153,0.042156804
36102,3.9336,0.0059,7.7204,56.9985,7.689,-0.03139999999999965,-0.6373544525624321,-0.20162492,0.004468348
36103,10.3493,0.0099,7.3098,47.4489,7.3033,-0.00649999999999995,-0.3348686676943835,-0.5524107,-0.024407608
36104,5.2759,0.0054,7.7457,234.089,7.8,0.05429999999999957,0.40373116041716,-0.30096948,-0.0037094895
36108,2.2601,0.0019,6.7852,42.6471,6.8203,0.03509999999999991,0.17048910943456957,0.14383493,0.032905884
36109,1.9506,0.0019,6.7059,26.8129,6.7439,0.038000000000000256,0.20571837755173653,0.15263821,0.03363055
36110,1.7635,0.0018,6.5997,46.1543,6.6692,0.06949999999999967,0.5883811174450486,0.19579948,0.037183497
36111,2.1193,0.0019,6.5922,167.891,6.6808,0.08859999999999957,0.8204083660787741,0.007199064,0.021658303
